src,dst,importance
FAM114A1,RPRD2,0.1428571428571428
HEMGN,RPRD2,0.1428571428571428
RPS18,RPS10,0.6842105263157895
RPS8,RPS10,0.631578947368421
RPS12,RPS10,0.6111111111111112
RPS15A,RPS10,0.6111111111111112
RPS16,RPS10,0.6
RPS23,RPS10,0.6
RPL12,RPS10,0.5789473684210527
RPS3A,RPS10,0.5217391304347826
RPS10,RPS12,0.6111111111111112
RPS15A,RPS12,0.5789473684210527
RPS8,RPS12,0.5238095238095238
RPS16,RPS12,0.5
RPS18,RPS12,0.5
RPS23,RPS12,0.5
RPL17,RPS12,0.4705882352941176
RPS21,RPS12,0.4545454545454545
RPS10,RPS15A,0.6111111111111112
RPS8,RPS15A,0.6
RPS12,RPS15A,0.5789473684210527
RPS16,RPS15A,0.5714285714285714
RPS18,RPS15A,0.5714285714285714
RPL28,RPS15A,0.5263157894736842
RPS26,RPS15A,0.5238095238095238
RPL14,RPS15A,0.5
RPS8,RPS16,0.6666666666666666
RPS18,RPS16,0.6363636363636364
RPS10,RPS16,0.6
RPS15A,RPS16,0.5714285714285714
RPS28,RPS16,0.5652173913043478
RPS26,RPS16,0.5217391304347826
RPL14,RPS16,0.5
RPS12,RPS16,0.5
RPS10,RPS18,0.6842105263157895
RPS8,RPS18,0.6666666666666666
RPS16,RPS18,0.6363636363636364
RPS15A,RPS18,0.5714285714285714
RPL37A,RPS18,0.55
RPL12,RPS18,0.5454545454545454
RPS27,RPS18,0.5454545454545454
RPS26,RPS18,0.5217391304347826
RPS23,RPS21,0.5909090909090909
RPS26,RPS21,0.4782608695652174
RPS10,RPS21,0.4761904761904761
RPS16,RPS21,0.4583333333333333
RPS18,RPS21,0.4583333333333333
RPS28,RPS21,0.4583333333333333
RPS12,RPS21,0.4545454545454545
RPS15A,RPS21,0.4545454545454545
RPS10,RPS23,0.6
RPS21,RPS23,0.5909090909090909
RPS8,RPS23,0.5217391304347826
RPS12,RPS23,0.5
RPS15A,RPS23,0.5
RPS18,RPS23,0.5
RPS26,RPS23,0.4583333333333333
RPS3A,RPS23,0.4444444444444444
RPS16,RPS24,0.5909090909090909
RPS8,RPS24,0.5454545454545454
RPS18,RPS24,0.5217391304347826
RPS10,RPS24,0.4761904761904761
RPS23,RPS24,0.4583333333333333
RPS28,RPS24,0.4583333333333333
RPS12,RPS24,0.4545454545454545
RPS15A,RPS24,0.4545454545454545
RPS28,RPS26,0.5909090909090909
RPS15A,RPS26,0.5238095238095238
RPS16,RPS26,0.5217391304347826
RPS18,RPS26,0.5217391304347826
RPS21,RPS26,0.4782608695652174
RPS8,RPS26,0.4782608695652174
RPS10,RPS26,0.4761904761904761
RPS23,RPS26,0.4583333333333333
RPS18,RPS27,0.5454545454545454
RPS10,RPS27,0.5
RPL17,RPS27,0.4444444444444444
RPS8,RPS27,0.4347826086956521
RPL7,RPS27,0.4230769230769231
RPS16,RPS27,0.4166666666666667
RPS23,RPS27,0.4166666666666667
RPS28,RPS27,0.4166666666666667
UBC,RPS27A,0.7586206896551724
RPS18,RPS27A,0.4516129032258064
RPS8,RPS27A,0.4193548387096774
RPS10,RPS27A,0.4137931034482758
RPS16,RPS27A,0.40625
RPS15A,RPS27A,0.4
RPL37A,RPS27A,0.3793103448275862
RPS26,RPS27A,0.375
RPS26,RPS28,0.5909090909090909
RPS16,RPS28,0.5652173913043478
RPS21,RPS28,0.4583333333333333
RPS18,RPS28,0.44
RPS15A,RPS28,0.4347826086956521
RPS27,RPS28,0.4166666666666667
RPS8,RPS28,0.4
RPS10,RPS28,0.391304347826087
RPS26,RPS29,0.5789473684210527
RPS28,RPS29,0.55
RPS16,RPS29,0.4761904761904761
RPS18,RPS29,0.4761904761904761
RPS21,RPS29,0.4285714285714285
RPS8,RPS29,0.4285714285714285
RPS10,RPS29,0.4210526315789473
RPS15A,RPS29,0.4
RPS8,RPS3A,0.6521739130434783
RPS10,RPS3A,0.5217391304347826
RPS18,RPS3A,0.5
RPL37A,RPS3A,0.4782608695652174
RPS16,RPS3A,0.4444444444444444
RPS23,RPS3A,0.4444444444444444
RPS15A,RPS3A,0.44
RPL34,RPS3A,0.4347826086956521
RPS8,RPS6,0.35
RPS3A,RPS6,0.3488372093023256
RPS16,RPS6,0.3414634146341463
RPS18,RPS6,0.3095238095238095
RPL28,RPS6,0.3076923076923077
RPS10,RPS6,0.3076923076923077
RPS15A,RPS6,0.3
RPL7,RPS6,0.2888888888888888
TESK2,RPS6KA5,0.2777777777777778
SMG1,RPS6KA5,0.2391304347826087
CLK3,RPS6KA5,0.2307692307692307
RIOK2,RPS6KA5,0.2307692307692307
CDK15,RPS6KA5,0.2285714285714285
CDK18,RPS6KA5,0.21875
WEE1,RPS6KA5,0.2051282051282051
PIM3,RPS6KA5,0.1944444444444444
CDK15,RPS6KC1,0.3
PIM3,RPS6KC1,0.3
CDK18,RPS6KC1,0.2941176470588235
CLK3,RPS6KC1,0.2916666666666667
TESK2,RPS6KC1,0.2608695652173913
TOM1,RPS6KC1,0.2608695652173913
RHBDL1,RPS6KC1,0.2
RIOK2,RPS6KC1,0.1923076923076923
RPS16,RPS8,0.6666666666666666
RPS18,RPS8,0.6666666666666666
RPS3A,RPS8,0.6521739130434783
RPS10,RPS8,0.631578947368421
RPS15A,RPS8,0.6
RPL37A,RPS8,0.5789473684210527
RPL34,RPS8,0.5263157894736842
RPS12,RPS8,0.5238095238095238
REM2,RRAD,0.5555555555555556
ARL4A,RRAD,0.3125
ARL11,RRAD,0.3076923076923077
PHKB,RRAD,0.3076923076923077
ARHGAP5,RRAD,0.2777777777777778
CAPNS2,RRAD,0.25
CDCA4,RRAD,0.25
DOCK6,RRAD,0.25
RRAGD,RRAGC,0.5806451612903226
HSPB9,RRAGC,0.2222222222222222
ARL4A,RRAGC,0.21875
GBP2,RRAGC,0.175
CDCA7,RRAGC,0.1724137931034483
BAG1,RRAGC,0.1714285714285714
SLU7,RRAGC,0.1707317073170731
SNRNP25,RRAGC,0.1666666666666666
HSPB9,RRAGD,0.2727272727272727
ARL4A,RRAGD,0.2592592592592592
GBP2,RRAGD,0.2
CCDC92,RRAGD,0.1923076923076923
GRAP2,RRAGD,0.1923076923076923
HIST1H2BD,RRAGD,0.1923076923076923
WDR26,RRAGD,0.1923076923076923
ABHD14B,RRAGD,0.1851851851851851
REM2,RRAS,0.2105263157894736
ARL11,RRAS,0.1818181818181818
RRAD,RRAS,0.1739130434782608
UBL3,RRAS,0.1666666666666666
HBS1L,RRAS,0.16
RASD1,RRAS,0.16
CD82,RRAS,0.1578947368421052
ARL4A,RRAS,0.1538461538461538
RPS23,RRBP1,0.2272727272727272
RPS10,RRBP1,0.2105263157894736
SEC63,RRBP1,0.2
RPS8,RRBP1,0.1818181818181818
RPS18,RRBP1,0.1739130434782608
FARSB,RRBP1,0.1666666666666666
RPL10,RRBP1,0.1666666666666666
RPL34,RRBP1,0.1666666666666666
MAP3K7CL,RRM2,0.2142857142857142
NIPSNAP3A,RRM2,0.2
UHRF1BP1L,RRM2,0.1875
ANKRD33,RRM2,0.1764705882352941
CDCA4,RRM2,0.1764705882352941
HSPB9,RRM2,0.1764705882352941
POLR3GL,RRM2,0.1764705882352941
TSC22D3,RRM2,0.1764705882352941
ZC3HAV1,RSAD2,0.2068965517241379
IFIT3,RSAD2,0.1612903225806451
ACSL5,RSAD2,0.1388888888888889
DHDDS,RSAD2,0.1379310344827586
SLC39A7,RSAD2,0.1333333333333333
TIMM44,RSAD2,0.1290322580645161
PMEL,RSAD2,0.125
RNF122,RSAD2,0.125
RPS10,RSL24D1,0.4
FAM64A,RSL24D1,0.3333333333333333
DNTTIP2,RSL24D1,0.3
HN1,RSL24D1,0.3
TSEN15,RSL24D1,0.3
ANKRD10,RSL24D1,0.2857142857142857
LYSMD1,RSL24D1,0.2857142857142857
VWA5A,RSL24D1,0.2857142857142857
MAP3K7CL,RSPH1,0.3
NIPSNAP3A,RSPH1,0.2727272727272727
FAM9B,RSPH1,0.25
ANKRD33,RSPH1,0.2307692307692307
CDCA4,RSPH1,0.2307692307692307
HSPB9,RSPH1,0.2307692307692307
POLR3GL,RSPH1,0.2307692307692307
TSC22D3,RSPH1,0.2307692307692307
PRRC2B,RSRC2,0.6666666666666666
R3HDM2,RSRC2,0.6666666666666666
ANKRD40,RSRC2,0.5
ANKRD55,RSRC2,0.5
C15orf65,RSRC2,0.5
C16orf87,RSRC2,0.5
C1orf63,RSRC2,0.5
C20orf195,RSRC2,0.5
ANKRD40,RTDR1,1.0
ANKRD55,RTDR1,1.0
C15orf65,RTDR1,1.0
C16orf87,RTDR1,1.0
C1orf63,RTDR1,1.0
C20orf195,RTDR1,1.0
CCDC17,RTDR1,1.0
CCDC74A,RTDR1,1.0
TMEM8B,RTN2,0.15
CEACAM19,RTN2,0.1333333333333333
CLDND1,RTN2,0.1333333333333333
RTN3,RTN2,0.125
SMIM1,RTN2,0.125
SMIM14,RTN2,0.125
SSR2,RTN2,0.125
SSR3,RTN2,0.125
TMEM50B,RTN3,0.4
MS4A4A,RTN3,0.3333333333333333
TAPBPL,RTN3,0.3157894736842105
SMIM14,RTN3,0.2666666666666666
SSR2,RTN3,0.2666666666666666
SSR3,RTN3,0.2666666666666666
SLC39A7,RTN3,0.2631578947368421
GLIPR1,RTN3,0.25
RTN3,RTN4,0.1904761904761904
PROCR,RTN4R,0.1578947368421052
CD82,RTN4R,0.1290322580645161
TMC6,RTN4R,0.1282051282051282
SAMD9,RUFY1,0.25
HSPB9,RUFY1,0.2352941176470588
TOM1,RUFY1,0.2307692307692307
IDI2,RUFY1,0.2272727272727272
ADAP1,RUFY1,0.217391304347826
FNBP1,RUFY1,0.217391304347826
SH2D2A,RUFY1,0.2105263157894736
CLINT1,RUFY1,0.2083333333333333
TP53TG3C,RUFY2,0.3333333333333333
RUFY1,RUFY2,0.3125
ZNF578,RUFY2,0.3
FILIP1L,RUFY2,0.2857142857142857
HIVEP3,RUFY2,0.2727272727272727
IRF2BP2,RUFY2,0.2727272727272727
ZNF396,RUFY2,0.2727272727272727
GRAP2,RUFY2,0.25
CALCOCO2,RUFY3,0.2068965517241379
ARFGAP3,RUFY3,0.16
CHIC2,RUFY3,0.1578947368421052
CLINT1,RUFY3,0.1481481481481481
RPS12,RUFY3,0.1428571428571428
SEC23IP,RUFY3,0.1428571428571428
ITM2B,RUFY3,0.1379310344827586
RABAC1,RUFY3,0.1304347826086956
RUNX3,RUNX1,0.4565217391304347
KLF6,RUNX1,0.2682926829268293
GABPA,RUNX1,0.2558139534883721
IRF2,RUNX1,0.25
FOSL2,RUNX1,0.2439024390243902
MYCN,RUNX1,0.2272727272727272
GMEB1,RUNX1,0.225
CEBPD,RUNX1,0.2222222222222222
YAF2,RUNX1T1,0.4375
HIC2,RUNX1T1,0.375
KCTD1,RUNX1T1,0.3571428571428571
EID2B,RUNX1T1,0.3333333333333333
PTMA,RUNX1T1,0.3333333333333333
ZMYND8,RUNX1T1,0.3333333333333333
ZNF326,RUNX1T1,0.3157894736842105
BAZ2B,RUNX1T1,0.3076923076923077
RUNX3,RUNX2,0.2615384615384615
NFAT5,RUNX2,0.2333333333333333
MYCN,RUNX2,0.2321428571428571
CEBPD,RUNX2,0.2280701754385964
IRF2,RUNX2,0.2280701754385964
ELF3,RUNX2,0.2241379310344827
KLF6,RUNX2,0.2181818181818181
GABPA,RUNX2,0.2105263157894736
IRF2,RUNX3,0.3333333333333333
KLF6,RUNX3,0.3243243243243243
DLX4,RUNX3,0.3055555555555556
RHOXF1,RUNX3,0.3055555555555556
FOXN2,RUNX3,0.2941176470588235
NFKB2,RUNX3,0.2926829268292683
IRF9,RUNX3,0.2894736842105263
ZFHX3,RUNX3,0.2888888888888888
HSPA12A,RWDD3,0.375
STH,RWDD3,0.375
TSC22D1,RWDD3,0.375
BSDC1,RWDD3,0.3333333333333333
CALML6,RWDD3,0.3333333333333333
DNAJC12,RWDD3,0.3333333333333333
FAM212A,RWDD3,0.3333333333333333
FAM214B,RWDD3,0.3333333333333333
YAF2,RYBP,0.4736842105263157
TAF15,RYBP,0.4
FUS,RYBP,0.3333333333333333
IRF2BP2,RYBP,0.3333333333333333
PIR,RYBP,0.3333333333333333
PHF19,RYBP,0.3181818181818182
ATF7IP,RYBP,0.3076923076923077
BCLAF1,RYBP,0.3076923076923077
S100P,S100A1,0.2758620689655172
MASP1,S100A1,0.2692307692307692
NECAB1,S100A1,0.2608695652173913
S100A13,S100A1,0.25
WDR26,S100A1,0.25
GBP2,S100A1,0.2424242424242424
PTRF,S100A1,0.2424242424242424
GCA,S100A1,0.2307692307692307
GCA,S100A10,0.1944444444444444
HLTF,S100A10,0.1739130434782608
S100P,S100A10,0.1707317073170731
AHNAK,S100A10,0.1666666666666666
S100A13,S100A10,0.1666666666666666
MASP1,S100A10,0.1578947368421052
DLK1,S100A10,0.1428571428571428
ITM2B,S100A10,0.1428571428571428
S100P,S100A11,0.3461538461538461
GCA,S100A11,0.25
S100A1,S100A11,0.25
MASP1,S100A11,0.24
OLFM2,S100A11,0.24
S100A13,S100A11,0.2285714285714285
S100A5,S100A11,0.2272727272727272
CLEC11A,S100A11,0.217391304347826
MASP1,S100A13,0.2857142857142857
S100A5,S100A13,0.28
GCA,S100A13,0.25
S100A1,S100A13,0.25
S100P,S100A13,0.25
ARL4A,S100A13,0.2413793103448276
S100A3,S100A13,0.24
KLHL6,S100A13,0.2333333333333333
CFHR3,S100A14,0.2
FCGBP,S100A14,0.2
GSDMA,S100A14,0.1904761904761904
ZG16B,S100A14,0.1875
MASP1,S100A14,0.1818181818181818
CABP7,S100A14,0.1764705882352941
PROCR,S100A14,0.1739130434782608
S100A3,S100A14,0.1666666666666666
S100P,S100A16,0.3461538461538461
GCA,S100A16,0.3043478260869565
S100A13,S100A16,0.2285714285714285
S100A5,S100A16,0.2272727272727272
S100A1,S100A16,0.2121212121212121
HSPA12A,S100A16,0.2
STH,S100A16,0.2
MASP1,S100A16,0.1923076923076923
ANKEF1,S100A2,0.3333333333333333
EFCAB12,S100A2,0.3333333333333333
S100A3,S100A2,0.3
S100P,S100A2,0.2941176470588235
HPCAL1,S100A2,0.2857142857142857
MIPOL1,S100A2,0.2857142857142857
UHRF1BP1,S100A2,0.2857142857142857
NECAB1,S100A2,0.2727272727272727
CAPNS2,S100A3,0.4444444444444444
FAM114A1,S100A3,0.375
S100A5,S100A3,0.3636363636363636
CHIC2,S100A3,0.3333333333333333
REPS2,S100A3,0.3333333333333333
CABP7,S100A3,0.3
CDCA4,S100A3,0.3
MS4A4A,S100A3,0.3
S100A13,S100A4,0.28125
S100P,S100A4,0.2692307692307692
MANF,S100A4,0.2142857142857142
MASP1,S100A4,0.2083333333333333
PROCR,S100A4,0.2
SCGN,S100A4,0.1923076923076923
S100A5,S100A4,0.1904761904761904
MVP,S100A4,0.1875
S100A3,S100A5,0.3636363636363636
ZCWPW2,S100A5,0.3333333333333333
CYHR1,S100A5,0.3
S100A13,S100A5,0.28
CALML6,S100A5,0.2727272727272727
MORC4,S100A5,0.2727272727272727
S100P,S100A5,0.2631578947368421
ANKEF1,S100A5,0.25
S100A13,S100A9,0.1967213114754098
S100P,S100A9,0.1607142857142857
SERPINB9,S100A9,0.1475409836065573
COTL1,S100A9,0.1428571428571428
DEF6,S100A9,0.1428571428571428
GRAP2,S100A9,0.1372549019607843
CAND1,S100A9,0.1333333333333333
GCA,S100A9,0.1320754716981132
GCA,S100P,0.2857142857142857
S100A1,S100P,0.2758620689655172
MASP1,S100P,0.2727272727272727
S100A5,S100P,0.2631578947368421
CAND1,S100P,0.25
S100A13,S100P,0.25
PSMD12,S100P,0.24
ABHD14B,S100P,0.238095238095238
ANKEF1,S100Z,0.5
EFCAB12,S100Z,0.5
S100A5,S100Z,0.5
HPCAL1,S100Z,0.4
S100A3,S100Z,0.375
MASP1,S100Z,0.3333333333333333
SMIM1,S100Z,0.2857142857142857
UHRF1BP1L,S100Z,0.2857142857142857
S1PR5,S1PR1,0.2
TAS2R19,S1PR5,0.3636363636363636
NPDC1,S1PR5,0.3
SUSD3,S1PR5,0.3
OR7D2,S1PR5,0.2857142857142857
PPAPDC1B,S1PR5,0.2857142857142857
TP53I13,S1PR5,0.2857142857142857
CDCP1,S1PR5,0.2727272727272727
PTPRCAP,S1PR5,0.2727272727272727
HSPA4L,SACS,0.2
TP53TG3C,SACS,0.1818181818181818
WDR26,SACS,0.1764705882352941
FILIP1L,SACS,0.1666666666666666
HSPA4,SACS,0.1578947368421052
NIPSNAP3A,SACS,0.1538461538461538
PPIL6,SACS,0.1538461538461538
DND1,SACS,0.1428571428571428
SATB1,SAFB,0.3636363636363636
HBP1,SAFB,0.3333333333333333
ZNF672,SAFB,0.3333333333333333
ZNF789,SAFB,0.3333333333333333
ZNF34,SAFB,0.3125
PSIP1,SAFB,0.3
SP4,SAFB,0.2777777777777778
DLX4,SAFB,0.2727272727272727
S100A13,SAG,0.1607142857142857
TRIM56,SAG,0.1568627450980392
TRIML2,SAG,0.1568627450980392
CAND1,SAG,0.1538461538461538
HERC2,SAG,0.1509433962264151
RNF111,SAG,0.1509433962264151
TRIM7,SAG,0.1428571428571428
IRF9,SAG,0.1372549019607843
TSPYL4,SAMD11,0.5714285714285714
TSC22D4,SAMD11,0.4285714285714285
FAM214B,SAMD11,0.4
LENG8,SAMD11,0.4
PNRC1,SAMD11,0.4
HMGN4,SAMD11,0.375
KIAA1551,SAMD11,0.375
NKAPL,SAMD11,0.375
MYO1F,SAMD14,0.2105263157894736
MARCKSL1,SAMD14,0.2
HOMER3,SAMD14,0.1666666666666666
TAGLN,SAMD14,0.1666666666666666
TTC17,SAMD14,0.1538461538461538
SMIM14,SAMD8,0.1764705882352941
SSR2,SAMD8,0.1764705882352941
SSR3,SAMD8,0.1764705882352941
SSR1,SAMD8,0.1666666666666666
TMCC2,SAMD8,0.1666666666666666
TMEM50B,SAMD8,0.1578947368421052
C14orf1,SAMD8,0.15
SEC61B,SAMD8,0.1481481481481481
HSPB9,SAMD9,0.5714285714285714
BSDC1,SAMD9,0.4
CA13,SAMD9,0.4
DNAJC12,SAMD9,0.4
NBPF1,SAMD9,0.4
NFKBIE,SAMD9,0.375
ANKRD28,SAMD9,0.3333333333333333
ATXN7L3B,SAMD9,0.3333333333333333
PDZK1IP1,SAMM50,0.25
HSPA4,SAMM50,0.2105263157894736
FAM209A,SAMM50,0.1875
C19orf38,SAMM50,0.1666666666666666
C20orf141,SAMM50,0.1666666666666666
CCDC107,SAMM50,0.1666666666666666
EVA1B,SAMM50,0.1666666666666666
KRTCAP3,SAMM50,0.1666666666666666
NUFIP2,SAMSN1,0.2666666666666666
RPL17,SAMSN1,0.2666666666666666
HSPB9,SAMSN1,0.25
KIAA0907,SAMSN1,0.25
SPATS2L,SAMSN1,0.25
HSPA4L,SAMSN1,0.2307692307692307
RANBP10,SAMSN1,0.2307692307692307
UBAP2,SAMSN1,0.2307692307692307
UTP14A,SAPCD2,0.25
ANKRD28,SAPCD2,0.2307692307692307
FAM208B,SAPCD2,0.2307692307692307
CMIP,SAPCD2,0.2142857142857142
FAM114A1,SAPCD2,0.2142857142857142
LIMD2,SAPCD2,0.2142857142857142
ABHD14B,SAPCD2,0.2105263157894736
PHLDA1,SAPCD2,0.2105263157894736
BEX2,SARM1,0.1818181818181818
RASSF5,SARM1,0.1818181818181818
SH2D2A,SARM1,0.1785714285714285
IFIT3,SARM1,0.15625
TNFAIP8L2,SARM1,0.1481481481481481
SCGN,SARM1,0.1470588235294117
PMP22,SARM1,0.1388888888888889
AKAP10,SARM1,0.1379310344827586
IARS2,SARS,0.1666666666666666
HARS,SARS,0.16
TIMM44,SARS,0.16
FARSB,SARS,0.1538461538461538
FECH,SARS,0.1538461538461538
MXD1,SARS,0.1538461538461538
DARS,SARS,0.1428571428571428
HIVEP1,SARS,0.1379310344827586
DLX4,SATB1,0.4545454545454545
TGIF1,SATB1,0.4210526315789473
BACH2,SATB1,0.4090909090909091
HIVEP1,SATB1,0.391304347826087
MXD4,SATB1,0.3888888888888889
ZNF337,SATB1,0.3888888888888889
ZNF439,SATB1,0.3888888888888889
ZNF785,SATB1,0.3888888888888889
RASAL3,SBF2,0.2608695652173913
DOCK6,SBF2,0.2222222222222222
ARHGEF12,SBF2,0.217391304347826
RILPL2,SBF2,0.217391304347826
NCF4,SBF2,0.2
NECAB1,SBF2,0.2
TXLNA,SBF2,0.2
MVP,SBF2,0.1935483870967742
MBNL3,SCAF11,0.4285714285714285
SNRNP48,SCAF11,0.4166666666666667
ZC3H13,SCAF11,0.4
SRSF4,SCAF11,0.3529411764705882
DNTTIP2,SCAF11,0.3333333333333333
TSEN15,SCAF11,0.3333333333333333
ZC3H11A,SCAF11,0.3333333333333333
ZNF326,SCAF11,0.3333333333333333
CSTF3,SCAF8,0.3529411764705882
FUBP1,SCAF8,0.3333333333333333
NXF3,SCAF8,0.3333333333333333
KIAA0907,SCAF8,0.3125
DND1,SCAF8,0.2727272727272727
CELF5,SCAF8,0.2631578947368421
ZNF326,SCAF8,0.2608695652173913
HNRNPA3,SCAF8,0.25
CABP7,SCAMP5,0.25
TMEM50B,SCAMP5,0.2352941176470588
NPDC1,SCAMP5,0.2142857142857142
SUSD3,SCAMP5,0.2142857142857142
CDCP1,SCAMP5,0.2
PTPRCAP,SCAMP5,0.2
TAPBPL,SCAMP5,0.1904761904761904
C10orf76,SCAMP5,0.1875
FAM214B,SCAND1,0.6666666666666666
LENG8,SCAND1,0.6666666666666666
PNRC1,SCAND1,0.6666666666666666
SERTAD3,SCAND1,0.6
FAM53C,SCAND1,0.5
MAGEB2,SCAND1,0.5
MAP3K7CL,SCAND1,0.5
MIPOL1,SCAND1,0.5
MARCH2,SCARB2,0.1666666666666666
ANTXR2,SCARB2,0.15
PVRL4,SCARB2,0.15
RPS27A,SCARB2,0.1454545454545454
MLEC,SCARB2,0.1428571428571428
AHNAK,SCARB2,0.1320754716981132
UBC,SCARB2,0.1320754716981132
TMEM50B,SCARB2,0.131578947368421
CEACAM19,SCARF2,0.4285714285714285
C19orf38,SCARF2,0.3333333333333333
C20orf141,SCARF2,0.3333333333333333
CCDC107,SCARF2,0.3333333333333333
EVA1B,SCARF2,0.3333333333333333
KRTCAP3,SCARF2,0.3333333333333333
SHISA4,SCARF2,0.3333333333333333
SMCO1,SCARF2,0.3333333333333333
ARL4A,SCG5,0.1904761904761904
CALML6,SCG5,0.1875
FAM212A,SCG5,0.1875
ARL11,SCG5,0.1666666666666666
FAM180B,SCG5,0.1538461538461538
FAM214B,SCG5,0.1538461538461538
LENG8,SCG5,0.1538461538461538
PNRC1,SCG5,0.1538461538461538
CALML6,SCGN,0.25
GCA,SCGN,0.25
HSPB9,SCGN,0.25
OLFM2,SCGN,0.238095238095238
RANBP10,SCGN,0.2352941176470588
MIDN,SCGN,0.2222222222222222
NECAB1,SCGN,0.2222222222222222
TXLNA,SCGN,0.2222222222222222
FLNB,SCIN,0.1521739130434782
SIGLEC6,SCN1B,0.1282051282051282
PRSS8,SCN1B,0.125
FXYD7,SCN3B,0.1666666666666666
PRSS8,SCN3B,0.1428571428571428
NRG4,SCN3B,0.1212121212121212
KCNH3,SCN4A,0.1578947368421052
GYPB,SCN4A,0.1428571428571428
CD82,SCN4A,0.1333333333333333
TSPAN31,SCN4A,0.1333333333333333
CD37,SCN4A,0.125
GYPC,SCN4A,0.125
CAPNS2,SCPEP1,0.1818181818181818
TAX1BP1,SCPEP1,0.1538461538461538
CA1,SCPEP1,0.1428571428571428
HIST1H2BD,SCPEP1,0.1428571428571428
NEDD8,SCPEP1,0.1428571428571428
PSAT1,SCPEP1,0.1428571428571428
SEC14L2,SCPEP1,0.1428571428571428
SERPINB8,SCPEP1,0.1428571428571428
FAM184A,SCRG1,0.4
DMKN,SCRG1,0.3333333333333333
C1QTNF6,SCRG1,0.2857142857142857
CFHR3,SCRG1,0.2857142857142857
FAM114A1,SCRG1,0.2857142857142857
FCGBP,SCRG1,0.2857142857142857
CHIC2,SCRG1,0.25
SLC35E4,SCRG1,0.25
C1QTNF6,SCUBE3,0.25
SMIM1,SCUBE3,0.2307692307692307
SDC3,SCUBE3,0.2222222222222222
SECTM1,SCUBE3,0.2222222222222222
C19orf59,SCUBE3,0.2142857142857142
CABP7,SCUBE3,0.2142857142857142
CAPNS2,SCUBE3,0.2142857142857142
CMTM2,SCUBE3,0.2142857142857142
GBP2,SCYL1,0.1481481481481481
COPA,SCYL1,0.1296296296296296
ZYX,SCYL1,0.1272727272727272
PARP4,SCYL1,0.1228070175438596
DDX6,SCYL1,0.1206896551724138
DEF6,SCYL1,0.1206896551724138
SDC3,SDC1,0.2258064516129032
CD82,SDC1,0.1481481481481481
PROCR,SDC1,0.1428571428571428
GYPA,SDC1,0.1379310344827586
RABAC1,SDC1,0.125
PVRL4,SDC1,0.1212121212121212
SDC3,SDC2,0.6
MUC15,SDC2,0.2857142857142857
SMIM1,SDC2,0.2857142857142857
C19orf59,SDC2,0.2666666666666666
NPDC1,SDC2,0.2307692307692307
SUSD3,SDC2,0.2307692307692307
HCST,SDC2,0.2222222222222222
RABAC1,SDC2,0.2222222222222222
MFSD6,SDC3,0.3333333333333333
MUC15,SDC3,0.3333333333333333
RABAC1,SDC3,0.3333333333333333
SMIM1,SDC3,0.3333333333333333
C19orf59,SDC3,0.3076923076923077
GLIPR1,SDC3,0.3076923076923077
ORAI3,SDC3,0.2857142857142857
NPDC1,SDC3,0.2727272727272727
SDC3,SDC4,0.2333333333333333
PROCR,SDC4,0.1818181818181818
CD82,SDC4,0.1538461538461538
GYPA,SDC4,0.1428571428571428
AHNAK,SDC4,0.1363636363636363
CD99,SDC4,0.1333333333333333
PVRL4,SDC4,0.125
KISS1R,SDC4,0.1212121212121212
ADD1,SDCBP,0.1486486486486486
RPS27A,SDCBP,0.1351351351351351
GCA,SDCBP,0.1333333333333333
MVP,SDCBP,0.1304347826086956
AHNAK,SDCBP,0.125
EEF2,SDCBP,0.125
HIST1H2BC,SDCBP,0.125
HIST1H2BG,SDCBP,0.125
CEP170,SDCCAG8,0.2222222222222222
RILPL2,SDCCAG8,0.1739130434782608
CENPU,SDCCAG8,0.1578947368421052
AKNA,SDCCAG8,0.1481481481481481
CCDC92,SDCCAG8,0.1428571428571428
HMMR,SDCCAG8,0.1428571428571428
CYTH4,SDCCAG8,0.1363636363636363
TAF1D,SDCCAG8,0.1363636363636363
CDCA4,SDE2,0.3333333333333333
FAM114A1,SDE2,0.2857142857142857
GRAP2,SDE2,0.2777777777777778
RMI2,SDE2,0.2727272727272727
FBXO32,SDE2,0.2631578947368421
TTC3,SDE2,0.2631578947368421
ACIN1,SDE2,0.25
ANAPC16,SDE2,0.25
HYOU1,SDF2L1,0.2307692307692307
BAG1,SDF2L1,0.1818181818181818
PDIA6,SDF2L1,0.1818181818181818
CKAP4,SDF2L1,0.1666666666666666
DNAJB4,SDF2L1,0.1578947368421052
NBEAL2,SDF2L1,0.1578947368421052
SLC39A7,SDF2L1,0.1578947368421052
BROX,SDF2L1,0.1538461538461538
TMC6,SDF4,0.2307692307692307
RABAC1,SDF4,0.217391304347826
FAM129A,SDF4,0.2083333333333333
NUCB2,SDF4,0.2068965517241379
GCA,SDF4,0.2
SDC3,SDF4,0.2
PMEL,SDF4,0.1923076923076923
MS4A4A,SDF4,0.1904761904761904
SLC25A6,SDHD,0.1904761904761904
C19orf38,SDHD,0.1538461538461538
C20orf141,SDHD,0.1538461538461538
CCDC107,SDHD,0.1538461538461538
DNAJC19,SDHD,0.1538461538461538
EVA1B,SDHD,0.1538461538461538
KRTCAP3,SDHD,0.1538461538461538
SHISA4,SDHD,0.1538461538461538
NPDC1,SDK2,0.375
SUSD3,SDK2,0.375
